date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:19:58	253669/253669	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-3dee5%22	https://cdnjs.cloudflare.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	C:/Benim%20Web%20Sitem/realestate/cdnjs.cloudflare.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	(from https://preview.colorlib.com/theme/realestate2/)
00:19:58	78383/78383	---MCZ	200	added ('OK')	application/javascript	etag:W/%220%22	https://preview.colorlib.com/theme/realestate2/js/vendor,_modernizr-3.5.0.min.js+popper.min.js+bootstrap.min.js.pagespeed.jc.Njom7XZQCw.js	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/js/vendor,_modernizr-3.5.0.min.js+popper.min.js+bootstrap.min.js.pagespeed.jc.Njom7XZQCw.js	(from https://preview.colorlib.com/theme/realestate2/)
00:19:58	90785/90785	---MCZ	200	added ('OK')	application/javascript	etag:W/%220%22	https://preview.colorlib.com/theme/realestate2/js/owl.carousel.min.js+isotope.pkgd.min.js+ajax-form.js+waypoints.min.js+jquery.counterup.min.js.pagespeed.jc.gNDHCmz6gl.js	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/js/owl.carousel.min.js+isotope.pkgd.min.js+ajax-form.js+waypoints.min.js+jquery.counterup.min.js.pagespeed.jc.gNDHCmz6gl.js	(from https://preview.colorlib.com/theme/realestate2/)
00:19:58	94488/94488	---MCZ	200	added ('OK')	application/javascript	etag:W/%220%22	https://preview.colorlib.com/theme/realestate2/js/slick.min.js+contact.js+jquery.ajaxchimp.min.js+jquery.form.js.pagespeed.jc.mrghlsPHNj.js	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/js/slick.min.js+contact.js+jquery.ajaxchimp.min.js+jquery.form.js.pagespeed.jc.mrghlsPHNj.js	(from https://preview.colorlib.com/theme/realestate2/)
00:19:59	53942/53942	---MCZ	200	added ('OK')	application/javascript	etag:W/%220%22	https://preview.colorlib.com/theme/realestate2/js/imagesloaded.pkgd.min.js+scrollIt.js+jquery.scrollUp.min.js+wow.min.js+nice-select.min.js+jquery.slicknav.min.js+jquery.magnific-popup.min.js+plugins.js.pagespeed.jc.W2RtOMJgBB.js	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/js/imagesloaded.pkgd.min.js+scrollIt.js+jquery.scrollUp.min.js+wow.min.js+nice-select.min.js+jquery.slicknav.min.js+jquery.magnific-popup.min.js+plugins.js.pagespeed.j	(from https://preview.colorlib.com/theme/realestate2/)
00:19:59	32902/32902	---MCZ	200	added ('OK')	application/javascript	etag:W/%220%22	https://preview.colorlib.com/theme/realestate2/js/jquery.validate.min.js+mail-script.js+main.js.pagespeed.jc.37Tw3ig88D.js	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/js/jquery.validate.min.js+mail-script.js+main.js.pagespeed.jc.37Tw3ig88D.js	(from https://preview.colorlib.com/theme/realestate2/)
00:19:59	2161/2161	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2031%20Oct%202022%2020:19:58%20GMT	https://preview.colorlib.com/theme/realestate2/css/owl.video.play.png	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/css/owl.video.play.png	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:19:59	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-596fc665f4d40%22	https://preview.colorlib.com/theme/realestate2/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/fontawesome-webfont3e6e.eot	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:19:59	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-596fc665f4d40%22	https://preview.colorlib.com/theme/realestate2/fonts/fontawesome-webfont.eot?	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/fontawesome-webfontd41d.eot	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:00	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-596fc667dd1c0%22	https://preview.colorlib.com/theme/realestate2/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/fontawesome-webfont3e6e.woff2	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:00	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-596fc667dd1c0%22	https://preview.colorlib.com/theme/realestate2/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/fontawesome-webfont3e6e.woff	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
